n_steps,final_price,final_fundamental,final_mispricing_pct,max_abs_mispricing_pct,mean_abs_mispricing_pct,max_drawdown_pct,annualised_sharpe,mean_rolling_vol,total_margin_calls,total_defaults,n_crash_steps,n_bubble_steps,mean_avg_leverage,max_avg_leverage,peak_ponzi_pct,final_avg_wealth,final_gini,momentum_fraction,n_momentum,seed
500,2.6696034313293653e+34,87.27682791778511,3.0587768770012303e+34,2.5384766337155276e+38,1.299310737658952e+36,-99.988982810631,6.662932171548995,0.7758849232497291,12,4,82,487,0.12344123683204702,1.949321206734074,0.0,4.3083995535100247e+46,0.22222222214527343,0.7,28,0
500,3.1660999379146712e+38,104.74108322008315,3.0227870865742583e+38,2.533068972394578e+42,1.2942344468006986e+40,-99.98934306634649,7.149981896982942,0.9098736087167706,13,5,94,493,0.13451270832466505,1.9809733975120363,0.0,4.673493231500834e+50,0.20000000000000018,0.7,28,1
500,8.307561575462941e+49,83.83437339452675,9.90949325328328e+49,1.2150033430388786e+51,6.503923039082492e+48,-99.9887670718817,8.335280070683316,1.129571818378245,15,4,126,494,0.14955053675444485,1.8985649726579616,0.0,1.8894316965632217e+59,0.22222222203245567,0.7,28,2
500,7.143418139514788e+39,111.88085498260912,6.384844074194079e+39,5.769873598150595e+43,2.963124963056842e+41,-99.98898815730011,7.256253644923526,0.9271087339869614,17,5,109,460,0.15141419428273895,1.9193695533271502,0.0,1.0814876238776498e+52,0.19999999999999996,0.7,28,3
500,3.5310620977394093e+39,87.13724445712566,4.0522994727895094e+39,7.305560704762923e+42,3.7656641289156936e+40,-99.98968532599392,7.205450631062089,0.874781426498992,22,5,94,491,0.13199465892989748,1.9241044989778306,0.0,1.1305355811750275e+51,0.20000000000000018,0.7,28,4
500,6.254357195325013e+48,101.56555266570048,6.157951225757628e+48,2.4960745446753444e+51,1.277923852823007e+49,-99.9887600829261,8.201278230950896,1.0757437503941043,11,5,117,495,0.1527870518809766,1.9764349757715387,0.0,4.849963147330408e+59,0.20000000000000018,0.7,28,5
500,2.2129015231405293e+39,94.44703386864782,2.343007961709122e+39,1.939127466255404e+43,9.935132795727271e+40,-99.98889358799913,7.219013151892851,0.9139199366673353,15,3,104,473,0.14340677763539775,2.0227797663259928,0.0,3.117532680912997e+51,0.2432432426965252,0.7,28,6
500,1.478801462000612e+42,94.4061115924343,1.5664255598036124e+42,1.3004451260700058e+46,6.656694167959143e+43,-99.98841346353625,7.591015229461226,1.0033902954044218,11,5,107,453,0.1631080826580743,2.000039874151805,0.0,2.1701103583245917e+54,0.19999999999999996,0.7,28,7
500,4.796266632245456e+33,95.94246879370823,4.999106957064241e+33,3.7760086162993428e+37,1.937688578710819e+35,-99.9911443775423,6.604780600648432,0.8208003670479054,6,5,102,492,0.11641085785466979,1.9279092479490152,0.0,6.42678667381334e+45,0.20000000000000018,0.7,28,8
500,4.5587109883156893e+46,103.27195906383166,4.4142776312570796e+46,3.3912085103362676e+50,1.7343492778772725e+48,-99.988471016094,8.091690945238938,1.119989253331853,12,5,131,495,0.14687241658588102,1.9617710736047211,0.0,6.263127065316891e+58,0.20000000000000018,0.7,28,9
500,1.6423259267232577e+53,83.02598186158745,1.978086726467358e+53,3.9343112031911424e+54,2.0092758401693254e+52,-99.98836555180249,8.63711557153061,1.1645895732037952,10,2,123,479,0.16863849627065647,2.0554472524869927,0.0,6.105754666375912e+62,0.15789473647813157,0.8,32,0
500,5.447760364688084e+41,83.99424324157468,6.485873500901551e+41,5.253136244956711e+45,2.6941345378436277e+43,-99.9893403927877,7.564877447893283,1.02044017896051,9,2,117,477,0.14816564440965738,2.0407210448711823,0.0,9.055187655608536e+53,0.15789473636751805,0.8,32,1
500,4.449954908470864e+38,86.41298562337043,5.149636800961743e+38,2.0709976474207103e+41,1.0576521550941673e+39,-99.9896129269623,7.1573516861406254,0.9206976590029674,9,3,105,493,0.13283106765424574,2.0976565314570257,0.0,3.674350068860976e+49,0.1351351351351353,0.8,32,2
500,6.9863838383720105e+44,133.68436967362575,5.226028933246589e+44,1.0471520379793223e+46,5.323675198005811e+43,-99.98996077954806,7.694878238562891,0.9665456483947173,8,3,107,495,0.14302488934015195,2.0491586657332057,0.0,2.877369978778874e+54,0.1351351351351351,0.8,32,3
500,2.027233054935644e+51,104.99443953014037,1.930800396675953e+51,4.1832515341899725e+54,2.142845893504435e+52,-99.98906193120875,8.60153675709493,1.2231240214619625,7,3,133,490,0.16740883481482652,1.998840197995549,0.0,9.533494321363856e+62,0.1351351351351351,0.8,32,4
500,1.5250171821145225e+49,102.68505603311748,1.485140332029114e+49,1.1839890106811306e+53,6.072923185665859e+50,-99.98865485518283,8.441458261673276,1.2003626480061662,3,3,125,484,0.16203788118727355,2.033741497397833,0.0,2.306597623913664e+61,0.13513513513513487,0.8,32,5
500,8.82625021483533e+51,104.66064188855493,8.433208563954466e+51,8.433208563954466e+51,2.4864378821929974e+49,-99.9889246177559,8.494791466573306,1.142166637514135,3,3,126,494,0.15238680492969348,2.0079744404001425,0.0,1.350059764403197e+59,0.13513513513513598,0.8,32,6
500,7.41427596138561e+37,83.8786204459341,8.839291731275733e+37,7.079513995503959e+41,3.606530185522584e+39,-99.98928100396344,7.10631150403508,0.9090809508699836,9,3,97,444,0.17389154590222927,1.8561422576494475,0.0,1.1333331105496321e+50,0.13513513513513487,0.8,32,7
500,1.2150322856533847e+42,90.85823124530803,1.337283665992705e+42,1.1192852542185266e+46,5.727305624415246e+43,-99.99035989383063,7.594390412773378,0.9860879897139873,6,3,110,477,0.14399025959023998,1.974094944128717,0.0,2.0688299387717865e+54,0.13513513513513487,0.8,32,8
500,5.812219037834306e+46,105.47272284724315,5.510637140042532e+46,4.127377990483107e+50,2.1216938279037564e+48,-99.98864713272914,8.107700279970727,1.1235370959521342,10,3,126,495,0.15474138930964995,2.0337184327250357,0.0,9.323452074063876e+58,0.1351351351351353,0.8,32,9
