step,price,fundamental,return_,mispricing,abs_mispricing,rolling_volatility,rolling_momentum,buy_demand,sell_demand,net_demand,volume,aggregate_leverage,avg_leverage,max_leverage,n_margin_calls,n_defaults,avg_wealth,wealth_fundamental,wealth_momentum,wealth_noise,wealth_rl,pct_hedge,pct_speculative,pct_ponzi,bubble,crash,drawdown,gini
250,109.43172329664144,99.83389863749021,0.0018453570477732217,0.09613793300812754,0.09613793300812754,0.002990397330356112,-0.0008528036737581429,20.216967999609203,6.298014225974786,13.918953773634417,26.51498222558399,5.816450564010917,0.16618430182888333,1.3056739324022035,0,0,2563.0202161866714,1000.0,999.7396407791184,6470.700936263793,0.0,1.0,0.0,0.0,False,False,-0.011291402463181431,0.47389595352554914
251,109.1306246734331,99.75595972131157,-0.002751474747337501,0.09397598878614927,0.09397598878614927,0.0030499736562818306,-0.003592572377579637,10.942769780478535,15.08811917323002,-4.145349392751484,26.030888953708555,5.779547126174219,0.16512991789069195,1.2069340239976145,0,0,2560.0224786640647,1000.0,999.7396407791184,6460.208854934667,0.0,1.0,0.0,0.0,False,False,-0.014011809201779453,0.47355455605585006
252,108.70670145544437,100.25607262720952,-0.0038845486247082173,0.08429044352911698,0.08429044352911698,0.0030312162425042213,-0.006807108569691841,10.051307995308726,23.870796693284476,-13.81948869797575,33.9221046885932,5.5030260147916,0.15722931470833143,1.2079841274174496,0,0,2555.988657304035,1000.0,999.7396407791184,6446.090480174562,0.0,1.0,0.0,0.0,False,False,-0.01784192827232319,0.4730836003975023
253,108.62680684818932,100.25847697723061,-0.0007349556760104514,0.08346755429826855,0.08346755429826855,0.0028371673737889705,-0.010516852465951677,12.591520213424577,26.556584197827046,-13.96506398440247,39.14810441125162,5.093268621361897,0.14552196061033992,1.2082443985717226,0,0,2555.253224306984,1000.0,999.7396407791184,6443.516464684885,0.0,1.0,0.0,0.0,False,False,-0.018563770921878962,0.4729920018290521
254,108.03066947385645,100.29070659044038,-0.005487939778677231,0.07717527522289723,0.07717527522289723,0.003057829609139349,-0.014889036348787035,9.712613162688683,30.80562865243801,-21.093015489749327,40.51824181512669,4.778146680100765,0.13651847657430757,1.2097105159247585,0,0,2550.1813703234793,1000.0,999.7396407791184,6425.764975742621,0.0,1.0,0.0,0.0,False,False,-0.02394983384367179,0.47236112301201216
255,107.75795859698374,100.58513789972434,-0.00252438384581799,0.07131093963812177,0.07131093963812177,0.00307746254059982,-0.011914704218795289,9.189048164389579,16.56048971486748,-7.3714415504779005,25.74953787925706,4.56539555518382,0.130439873005252,1.1135719908545643,0,0,2547.9139138609594,1000.0,999.7396407791184,6417.828878123799,0.0,1.0,0.0,0.0,False,False,-0.026413759115824807,0.47206906154598816
256,108.29348693660236,100.16836420619096,0.00496973352679686,0.08111465925195999,0.08111465925195999,0.0030929801167166805,-0.007841552181785252,35.6126303967043,2.4173906315715685,33.195239765132726,38.03002102827587,5.1472400633398125,0.14706400180970894,1.2337058689405758,0,0,2552.8527065398252,1000.0,999.7396407791184,6435.114652499828,0.0,1.0,0.0,0.0,False,False,-0.021575294933274557,0.4726899221927694
257,108.22224423379531,100.51032601057544,-0.0006578669209235111,0.07672762122379784,0.07672762122379784,0.0029848733531450014,-0.010257601011296311,21.6106864657214,22.540107347991704,-0.9294208822703034,44.15079381371311,5.0589083923604115,0.14454023978172603,1.3452727187738738,0,0,2552.1872298991584,1000.0,999.7396407791184,6432.785484257496,0.0,1.0,0.0,0.0,False,False,-0.022218968181352317,0.47260498950357444
258,108.05744991769492,100.22226999699603,-0.0015227397774562057,0.07817803289562027,0.07817803289562027,0.0029169959588747595,-0.013003589179031192,17.89842259577812,13.957263948834935,3.941158646943183,31.855686544613054,5.0765029890579,0.14504294254451144,1.277482295726954,0,0,2550.6374731465685,1000.0,999.7396407791184,6427.36133562343,0.0,1.0,0.0,0.0,False,False,-0.02370787425214477,0.4724064315836147
259,108.01578947746738,100.71780262319896,-0.00038553973149724197,0.07245975055245521,0.07245975055245521,0.0026686121979721134,-0.011117490286551677,20.728571723493065,23.828973990671418,-3.100402267178353,44.55754571416448,5.115480027779947,0.1461565722222842,1.073264636548467,0,0,2550.2414988635646,1000.0,999.7396407791184,6425.975425632919,0.0,1.0,0.0,0.0,False,False,-0.024084273656168477,0.47235678990479935
260,108.45870387911684,100.62580361596768,0.004100459791962718,0.07784186542293811,0.07784186542293811,0.0027813762714508456,-0.008891566249824925,22.82004156516176,8.038827403088735,14.781214162073024,30.858868968250494,5.442712543464805,0.155506072670423,1.2660686849531901,0,0,2554.512591274256,1000.0,999.7396407791184,6440.924249070338,0.0,1.0,0.0,0.0,False,False,-0.020082570459951543,0.4728847838122996
261,108.31087214458263,101.09709056445361,-0.0013630232452249702,0.07135498697195382,0.07135498697195382,0.0027854402595169567,-0.007511663488626889,9.180052014105376,14.165912290970994,-4.985860276865617,23.34596430507637,5.274406963158804,0.15069734180453725,1.3171076292112485,0,0,2553.0954967433595,1000.0,999.7396407791184,6435.964418212199,0.0,1.0,0.0,0.0,False,False,-0.021418220694815727,0.4727042900524514
262,108.19654617018037,100.90023640654874,-0.0010555355352476203,0.07231211762709085,0.07231211762709085,0.0027875328513939377,-0.004692951569992241,16.327262194098815,18.616694683920116,-2.2894324898213014,34.94395687801893,5.2449562308274915,0.1498558923093569,1.3176746310114629,0,0,2552.001155051237,1000.0,999.7396407791184,6432.134222289773,0.0,1.0,0.0,0.0,False,False,-0.022451148537018142,0.47256691873081147
263,108.85163627531726,101.11749245734248,0.006054630469502387,0.07648670502027645,0.07648670502027645,0.0030497444883808736,0.002069741656331225,39.52985095216411,5.890208209102176,33.639642743061934,45.42005916126629,5.796340500011913,0.16560972857176892,1.3152846296093799,0,0,2558.802012152226,1000.0,999.7396407791184,6455.937222143233,0.0,1.0,0.0,0.0,False,False,-0.01653245147552334,0.47343937225607036
264,108.99367166937829,101.09552599496593,0.001304853091062208,0.07812557080721506,0.07812557080721506,0.0030682702912177423,0.008914155583890793,7.970430172184633,5.443971133872511,2.5264590383121224,13.414401306057144,5.820050678014417,0.16628716222898335,1.3836472708745489,0,0,2560.2696887121674,1000.0,999.7440504276949,6461.071885278739,0.0,1.0,0.0,0.0,False,False,-0.015249170804871818,0.47362931373286754
265,108.89948415875487,100.85300063179706,-0.0008641557732739225,0.07978427490060132,0.07978427490060132,0.0028302831926377806,0.010593422301553185,17.467213795066083,23.027590460916187,-5.560376665850104,40.494804255982274,5.904067113034227,0.1686876318009779,1.512776734463598,0,0,2559.2746976661742,1000.0,999.7314563958386,6457.595713633689,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.01610014891915705,0.47350742086147357
266,109.5464407820159,101.14595205181452,0.005940860310393203,0.08305313816115972,0.08305313816115972,0.003116008181063972,0.011569983392879879,19.41371982761218,5.715158013452762,13.698561814159419,25.12887784106494,6.22129962769685,0.17775141793419572,1.6708259599232853,0,0,2566.1657413143016,1000.0,999.8342586666535,6481.662965266729,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.010254937344469152,0.47434158925688963
267,109.25897888426718,100.58376428142375,-0.002624109881586567,0.08624865717464107,0.08624865717464107,0.0031509844513750197,0.009579681680156127,11.893012861022143,24.550556984082657,-12.657544123060514,36.443569845104804,6.061306174499479,0.17318017641427083,1.6072194054351487,0,0,2563.147335860621,1000.0,999.7843697259079,6471.123490649218,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.01285213714363506,0.47398226717340886
268,109.39388903001145,100.3043190354733,0.001234773994063909,0.09061992625984096,0.09061992625984096,0.003150569960079823,0.012367857221639633,19.93617174881387,14.942580182447966,4.993591566365904,34.87875193126183,6.2205129330269875,0.1777289409436282,1.6063087682736956,0,0,2564.527105913468,1000.0,999.8037556696827,6475.942992862297,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.01163323263428425,0.4741433539671305
269,108.85394284378484,100.70645292995928,-0.004935798434576921,0.08090335501630745,0.08090335501630745,0.0032946643313804575,0.00775954488109629,0.20911316561126297,19.55028562141207,-19.341172455800805,19.759398787023333,5.964833048059956,0.1704238013731416,1.49574492419254,0,0,2559.126677664924,1000.0,999.7035860096033,6457.09157882243,0.0,1.0,0.0,0.0,False,False,-0.01651161177743583,0.4735283734807687
270,108.92001836346678,100.72205791280851,0.0006070108069191615,0.0813919077959562,0.0813919077959562,0.0032677891920118844,0.004253365270380711,7.569194976474862,16.87909174877815,-9.30989677230329,24.448286725253013,5.824190921530608,0.16640545490087452,1.4955174459409593,0,0,2559.7356710082167,1000.0,999.711276749011,6459.219210154251,0.0,1.0,0.0,0.0,False,False,-0.01591462369730516,0.4735989042260653
271,109.11856987855764,100.59228580667325,0.001822911142268513,0.08476081444526395,0.08476081444526395,0.003243223858077067,0.007457217525649875,14.779470123164332,10.332850719147373,4.446619404016959,25.112320842311703,5.925986828634749,0.16931390938956425,1.5499508252372034,0,0,2561.6510873212096,1000.0,999.723944430791,6465.916833408839,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.01412072349989947,0.4738156556760482
272,109.85976061538402,100.27626243799449,0.006792526126866205,0.09557095512325717,0.09557095512325717,0.003433106785821465,0.015372158392076679,19.55405987660017,7.205543697524567,12.348516179075604,26.75960357412474,6.121909954785333,0.17491171299386665,1.5807141191775682,0,0,2569.1425948682227,1000.0,999.8068527390787,6492.095655669242,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.007424112756336548,0.47466354427404234
273,110.20311669343128,100.6824324571833,0.0031254034791623475,0.09456152383184425,0.09456152383184425,0.003464734108730348,0.012415802502920004,14.800383516124372,24.12980965228174,-9.329426136157368,38.93019316840611,6.018905866668709,0.1719687390476774,1.5781328624807716,0,0,2572.4977824354405,1000.0,999.886024599328,6503.799226224377,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.0043219126250125415,0.47504642072970427
274,110.05906427345593,100.84020994802641,-0.0013071537747528783,0.09142041979266967,0.09142041979266967,0.0031994477716551385,0.00977481158089076,29.50553643656944,28.392653656708966,1.112882779860474,57.8981900932784,6.240345275553362,0.17829557930152462,1.7320069243572673,0,0,2571.023128380117,1000.0,999.8591967033808,6498.651350978719,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.0056234169953635,0.4748944006472604
275,110.51274802938988,101.05088891186901,0.004122184382802985,0.09363459559245424,0.09363459559245424,0.0031678284391661693,0.014814247129795174,26.789048373600462,9.195839410770775,17.593208962829685,35.98488778437124,6.465525397084082,0.1847292970595452,1.8527105641656099,0,0,2575.6947800522703,1000.0,999.9257168018543,6514.968871782019,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.0015244133742767759,0.4754005028125343
276,111.07594679526171,101.07241114917421,0.005096233474549461,0.09897394879917466,0.09897394879917466,0.0031753305970088257,0.013962169855334128,28.317116960399588,2.798259183947872,25.518857776451718,31.115376144347458,7.012178423846367,0.20034795496703905,1.8452023214034916,0,0,2581.911100361218,1000.0,1000.0508672873666,6536.663417620582,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,0.0,0.4760514702111127
277,110.55003812720916,100.85199497420346,-0.004734676437392116,0.0961611434209737,0.0961611434209737,0.0034146593317882193,0.01181650474977934,0.3108418000803037,28.949241153366604,-28.6383993532863,29.260082953446908,6.448308098988264,0.18423737425680753,1.6892660207069914,0,0,2576.4188793997637,1000.0,999.9407248950905,6517.495715451626,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.004734676437392164,0.47547416270212994
278,110.3570155844022,100.3114101498153,-0.0017460196855368926,0.10014419515769712,0.10014419515769712,0.003423472982011254,0.00880420801317821,14.377527219762149,25.497066415908087,-11.119539196145938,39.87459363567024,6.279538123912064,0.17941537496891613,1.6916558541960725,0,0,2574.439429999554,1000.0,999.9065121181823,6510.584748939347,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.00647242928466469,0.4752751709318246
279,110.63257164590269,100.0296390274561,0.002496951009786308,0.10599790943498555,0.10599790943498555,0.003420286784676677,0.016339590056653645,14.361786724807523,12.992871865703195,1.3689148591043274,27.354658590510716,6.1535825725069095,0.17581664492876883,1.75120988313536,0,0,2577.1674461837765,1000.0,999.9429029114533,6520.114610187493,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.003991639613716454,0.4755662854924345
280,110.76512748188878,99.88653141741015,0.0011981628377071285,0.1089095387547164,0.1089095387547164,0.003355243909263048,0.01694003679162871,18.915066526309236,9.363638673966992,9.551427852342243,28.278705200276228,6.425000476084994,0.18357144217385699,1.807681186480665,0,0,2578.4963085583486,1000.0,999.9753915317476,6524.749384188346,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.002798259410255961,0.475706531878461
281,110.20261779126811,99.79090832067249,-0.005078400606839395,0.10433525103447482,0.10433525103447482,0.0035795204356308006,0.00993458688028036,0.43822733545583414,22.276165509802123,-21.837938174346288,22.714392845257958,6.201131497021777,0.17717518562919363,1.8156085078374236,0,0,2572.988234718456,1000.0,999.8324575089262,6505.542592760134,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.007862449334808265,0.4751571943027142
282,109.77954813439855,100.13481044821819,-0.0038390163986020687,0.09631753076686413,0.09631753076686413,0.0037037358818408786,-0.000730135224545844,8.383693030639702,23.06357396717852,-14.679880936538819,31.44726699781822,5.787528894105669,0.1653579684030191,1.7043259096994103,0,0,2569.0101933392484,1000.0,999.7694121749877,6491.650970599877,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.011671281661480858,0.4747333485800793
283,109.57591134159291,99.7967883194469,-0.0018549611131239985,0.09799035807488407,0.09799035807488407,0.003532764999611535,-0.0056913576553661565,17.46665071293809,27.64842678576457,-10.18177607282648,45.11507749870266,5.514594358977082,0.1575598388279166,1.70692148118156,0,0,2567.1345812999634,1000.0,999.7694121749877,6485.086328462376,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.013504593000982544,0.47452908579970066
284,110.15018430693709,100.35079918236939,0.0052408687120468755,0.0976512913141738,0.0976512913141738,0.003687399013502532,0.0008279193911258556,29.009238584591586,8.73060170588657,20.278636878705015,37.739840290478156,5.753353319592775,0.16438152341693643,1.7010111540766908,0,0,2572.5899011939714,1000.0,999.7694121749877,6504.179948091404,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.008334500087863428,0.47515150737257983
285,110.40261937829854,100.46965806212654,0.0022917353515998773,0.09886528438297101,0.09886528438297101,0.0036916849207617067,-0.0009965244105780105,23.33576247402211,9.74937635942231,13.5863861145998,33.08513883344442,6.003828374554209,0.1715379535586917,1.8443027119818847,0,0,2575.0584461967687,1000.0,999.7725471133465,6512.818288132019,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.006061865204752848,0.47543384443436265
286,110.40906756661045,100.3219259653743,5.840611706697807e-05,0.10054772677228781,0.10054772677228781,0.0034906809797588664,-0.0060038131376946875,20.039572988764377,10.803067214961235,9.236505773803142,30.84264020372561,6.318833628763308,0.18053810367895165,1.8446789646158355,0,0,2575.081466227778,1000.0,999.7725471133465,6512.898858240549,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0060038131376946875,0.47543827139586514
287,110.54919720075,100.02665230564794,0.00126918592130143,0.10519741141539643,0.10519741141539643,0.003424633307344745,-7.6067496077600406e-06,11.536065305377244,6.478151845145602,5.057913460231642,18.014217150522846,6.440675293193263,0.1840192940912361,1.8228759355178097,0,0,2576.4911326083734,1000.0,999.7725471133465,6517.832690572635,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.004742247171501792,0.4755930793710774
288,110.41238016449621,100.21939880729683,-0.0012376122099316822,0.10170667035030398,0.10170667035030398,0.003443805882637177,0.0005016860939997427,10.622770486589308,18.849829810973638,-8.22705932438433,29.47260029756295,6.221715041069973,0.1777632868877135,1.8054553112538978,0,0,2575.0648662746794,1000.0,999.7725471133465,6512.840758404704,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.00597399031843146,0.4754383128436861
289,111.01264933719422,100.07636093513499,0.0054366111101282755,0.10927943722042056,0.10927943722042056,0.003371006620877664,0.003435495402818911,7.899025664134169,5.374693175311016,2.524332488823153,13.273718839445184,6.313716187944882,0.1803918910841395,1.8508887327330776,0,0,2581.155571015372,1000.0,999.7770643137953,6534.155966396906,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0005698574704401761,0.47609720108698617
290,110.6667133569074,99.64576571725085,-0.0031161852487283648,0.11060126399077462,0.11060126399077462,0.003487692055720223,-0.000888493763504046,20.040259960212705,21.254438512365628,-1.214178552152923,41.29469847257833,6.502484245405667,0.18578526415444763,1.89082295656895,0,0,2577.601926637918,1000.0,999.7592373917462,6521.72712453684,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0036842669377253282,0.4757347146642972
291,110.83010759689732,99.68019757914409,0.0014764533528972557,0.11185682099897948,0.11185682099897948,0.003483435409407096,0.00569396460996709,9.668408243105885,16.167652745534486,-6.499244502428601,25.83606098864037,6.418890792115799,0.18339687977473712,1.959451171728345,0,0,2579.193585246958,1000.0,999.7592373917462,6527.297929668477,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.002213253233101233,0.4758989711284052
292,111.26134367355604,99.66040329503,0.003890965063637619,0.11640471034602545,0.11640471034602545,0.003284961502936833,0.013497919825133434,9.879567007587031,13.748411174347511,-3.8688441667604803,23.627978181934544,6.46747616539323,0.18478503329694942,1.8653813727067454,0,0,2583.4096695358626,1000.0,999.7960690361317,6542.035808857453,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.47631777345473103
293,111.42014700186022,99.36298482434164,0.001427300112158525,0.12134460532595485,0.12134460532595485,0.0032412654152638564,0.01683066686543966,32.70558762736422,19.429289580586584,13.276298046777633,52.1348772079508,6.829733516958886,0.19513524334168247,1.945464009276822,0,0,2585.0002444764614,1000.0,999.8282217550328,6547.5867447901,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4764717370616265
294,111.91548619253324,99.45620099014822,0.004445687822192124,0.12527409129189634,0.12527409129189634,0.0033176517654496143,0.016026318037535674,16.815897717190367,0.0,16.815897717190367,16.815897717190367,7.23174081969421,0.2066211662769774,1.9379018309996514,0,0,2590.2746308028286,1000.0,999.953275088587,6565.9845702656075,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4769655674941553
295,112.0664761432855,99.25022831801978,0.0013491426065246337,0.12913066339958046,0.12913066339958046,0.0032345821592274383,0.015070808775702096,27.93375060179929,19.367160781319146,8.566589820480143,47.30091138311843,7.402063029497534,0.21148751512850097,1.8971442908345617,0,0,2591.880246563888,1000.0,999.9895722831554,6571.586076832029,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4771152132859815
296,112.19540385704654,99.39008083796722,0.0011504574623744102,0.12883904420960754,0.12883904420960754,0.0030771412811240293,0.01617925347805686,18.801242080279255,10.988143688717921,7.813098391561335,29.789385768997178,7.53625086707275,0.21532145334493571,1.9181288871676812,0,0,2593.2788817811793,1000.0,1000.0187179569551,6576.466727255652,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.47724451573076054
297,112.01029035031829,99.44833761305529,-0.0016499205882276602,0.1263163672593548,0.1263163672593548,0.002881682909554288,0.013216678063387803,16.35640889789674,23.626154350855067,-7.269745452958329,39.9825632487518,7.460313907060873,0.21315182591602494,1.7185873520098638,0,0,2591.199574376231,1000.0,999.9737929817417,6569.211613825939,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.00164992058822765,0.47705975195222217
298,112.11114781368926,99.62583871182875,0.0009004303359587684,0.1253219974185081,0.1253219974185081,0.0028284096446533563,0.015385662791275408,19.382397676220865,20.583292002589424,-1.2008943263685588,39.96568967881029,7.4290251812182495,0.2122578623205214,1.910359805656598,0,0,2592.2601372659847,1000.0,999.9937879910965,6572.913586435398,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0007509758908184888,0.47715528258344375
299,111.77956351856116,99.57644383145168,-0.0029576389288167304,0.12255026608266026,0.12255026608266026,0.0029126637207492843,0.006908349507428538,13.825641027090162,25.47780126697814,-11.652160239887978,39.303442294068304,7.414054726047419,0.21183013502992626,1.9160589713243208,0,0,2588.6841673312133,1000.0,999.9172633288206,6560.435953994837,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.003706393704105946,0.4768511577583081
300,111.58930380837474,99.64961436300342,-0.0017020974514256881,0.11981671501384278,0.11981671501384278,0.0029472862145126628,0.008336657188796495,11.925425469035435,18.517294178223256,-6.591868709187821,30.44271964725869,7.221881813964045,0.20633948039897274,1.8335520288262366,0,0,2586.6406655913374,1000.0,999.8975476201934,6553.293555759584,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.005402182512253946,0.47667711505952637
301,111.22604452361503,98.86870145117389,-0.003255323515446551,0.12498741149689103,0.12498741149689103,0.00280181328282285,0.0035724672230562173,17.11920021547349,24.16902475339525,-7.049824537921758,41.28822496886874,7.033989801790518,0.2009711371940148,1.8858757306849474,0,0,2582.8643017520303,1000.0,999.8521220982781,6540.098995082968,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.008639920175933579,0.4763410901655172
302,110.84814485934585,98.73780487834475,-0.003397582516646458,0.12265150107319384,0.12265150107319384,0.0027693619822528625,-0.003713767967988302,14.719978688785105,14.592535166142707,0.12744352264239822,29.31251385492781,5.462721930848858,0.1560777694528245,1.6597495622918135,1,0,2720.6894728932148,1000.0,999.8318715858152,7022.497219333345,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.012008147850845103,0.49281269289009866
303,109.45374732301991,98.90514787839801,-0.01257934932601057,0.10665369468524734,0.10665369468524734,0.0039554341966792,-0.017648510899985384,0.6961100179860558,54.15780431526122,-53.46169429727516,54.853914333247275,5.294138852549849,0.1512611100728528,1.6741563394785943,0,0,2708.513236956117,1000.0,999.8318715858152,6979.880393553503,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.024436442490281558,0.4917352453963024
304,109.82216374366801,98.66521472979284,0.0033659552976366136,0.11307884997189631,0.11307884997189631,0.0038497835967529663,-0.01870449318572397,17.4248177126266,7.510811604828711,9.914006107797888,24.93562931745531,5.415493758139786,0.15472839308970818,1.693699089792309,0,0,2711.7976922913094,1000.0,999.8318715858152,6991.375987226673,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.02115273916570046,0.4920313234188751
305,110.13141905267679,98.43832801630501,0.0028159644507697035,0.11878595738069603,0.11878595738069603,0.0038680038319499916,-0.017267046820804745,23.410940702620522,20.00871164879374,3.402229053826783,43.41965235141426,5.432848177165997,0.1552242336333142,1.4788375619728538,0,0,2714.5790816892595,1000.0,999.8318715858152,7001.1108501195,0.0,1.0,0.0,0.0,False,False,-0.018396340076457792,0.49228925373512444
306,110.30991388745367,98.52252935896297,0.0016207439830726589,0.11964151352168226,0.11964151352168226,0.00388645850970017,-0.016805411850874565,16.004732486968827,7.072500764866511,8.932231722102316,23.077233251835338,5.655639278491856,0.16158969367119588,1.4779044153514114,0,0,2716.2267451595826,1000.0,999.8318715858152,7006.877672265631,0.0,1.0,0.0,0.0,False,False,-0.016805411850874565,0.49244053883491845
307,110.11047448859766,98.91805676234945,-0.0018079916104322136,0.11314837849208849,0.11314837849208849,0.0038925951320563485,-0.016961083269928578,14.79612738978132,25.87373137502227,-11.07760398524095,40.66985876480359,5.44599058907652,0.155599731116472,1.2924496940934038,0,0,2714.4007604452213,1000.0,999.8318715858152,7000.486725765368,0.0,1.0,0.0,0.0,False,False,-0.01858301941767053,0.49227359184447406
308,109.79126002952887,99.0982024007047,-0.0028990380847178088,0.10790364880269654,0.10790364880269654,0.003931573035822898,-0.02069274848577652,7.1634821169346825,29.153483260766304,-21.99000114383162,36.31696537770099,5.098346473417572,0.14566704209764492,1.1081286714605487,0,0,2711.701588050175,1000.0,999.8318715858152,6991.039622382707,0.0,1.0,0.0,0.0,False,False,-0.02142818462136742,0.4920286385454442
309,110.20214462505842,98.67693329248185,0.0037424162489714252,0.11679742111984215,0.11679742111984215,0.0038244046505445948,-0.014111872008167266,21.450809495243604,5.801431273171632,15.649378222071972,27.252240768415234,5.307902258709152,0.15165435024883292,1.2001011702079531,0,0,2715.328906329693,1000.0,999.8318715858152,7003.735236361017,0.0,1.0,0.0,0.0,False,False,-0.017765961558708993,0.4923729635581733
310,110.44926173286736,98.76079490993311,0.002242398354856956,0.11835128335686015,0.11835128335686015,0.003809532070456195,-0.010216409965825249,26.986438525425932,9.809518065857452,17.17692045956848,36.795956591283385,5.789678927866495,0.16541939793904273,1.42670441589085,0,0,2717.6240712381627,1000.0,999.8318715858152,7011.7683135406605,0.0,1.0,0.0,0.0,False,False,-0.015563401566823797,0.49257719725182714
311,110.48905565224759,98.84986178176638,0.00036029140218674094,0.11774618255084042,0.11774618255084042,0.003794305208702636,-0.006626045855752515,20.705996292896394,19.42906031187655,1.276935981019843,40.13505660477294,5.754197670807925,0.1644056477373693,1.4266677257892877,0,0,2717.9748847133815,1000.0,999.8318715858152,7012.996160703927,0.0,1.0,0.0,0.0,False,False,-0.015208717524410317,0.49261023596377584
312,111.02104084986895,98.49623176084727,0.004814822558496079,0.1271602868973954,0.1271602868973954,0.003848419326436252,0.0015597553819460695,12.197543403179532,19.804722840302627,-7.607179437123095,32.00226624348216,5.449721811148099,0.15570633746137427,1.2449500775363502,0,0,2722.815668821919,1000.0,999.8318715858152,7029.93890508381,0.0,1.0,0.0,0.0,False,False,-0.010467122242136594,0.49307306495463554
313,111.49473178273763,98.55661419232464,0.004266677102309213,0.1312759949846225,0.1312759949846225,0.003953116060297231,0.01864700395952974,22.45934855167569,9.078710282571068,13.38063826910462,31.538058834246755,5.650822335695737,0.1614520667341639,1.243746740361641,0,0,2727.319923732989,1000.0,999.8429542155438,7045.698255957691,0.0,1.0,0.0,0.0,False,False,-0.006245104970624922,0.49349713813849094
314,111.58182561938243,98.62028485778625,0.0007811475506709353,0.13142874998066736,0.13142874998066736,0.00382766147912214,0.016022830144027923,14.422670596296264,10.770620592493495,3.652050003802769,25.193291188789757,5.90233861195512,0.16863824605586056,1.2970822159415596,0,0,2728.143583665993,1000.0,999.8673148022954,7048.568885429828,0.0,1.0,0.0,0.0,False,False,-0.0054688357684054825,0.49357248433601586
315,112.17417059761434,98.51097748581103,0.005308615224243196,0.13869716310318086,0.13869716310318086,0.003998256375110408,0.018548308579956457,20.891976222772236,10.950659067426265,9.94131715534597,31.8426352901985,6.144710479904721,0.17556315656870633,1.4517323516162774,0,0,2734.001379698173,1000.0,1000.0096804468888,7068.99998872016,0.0,1.0,0.0,0.0,False,False,-0.00018925248898129615,0.49408695739413844
316,111.7660389793012,98.19100196362893,-0.0036383742900775173,0.1382513340754035,0.1382513340754035,0.004068325625650625,0.01320031029426033,14.037596210583136,18.8610816281143,-4.823485417531163,32.89867783869744,6.202314831983475,0.17720899519952787,1.5895647255270153,0,0,2729.982738871091,1000.0,999.896128178923,7054.991521959358,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0038269382076686204,0.49374776130039244
317,112.45160545249622,98.68951232608127,0.006133942648911317,0.13944838516319188,0.13944838516319188,0.004276412417504952,0.02126165539447382,30.74561015054183,0.4010998714272095,30.34451027911462,31.14671002196904,6.68215429391646,0.19091869411189885,1.656300994396372,0,0,2737.2654972561236,1000.0,1000.0318735315257,7080.413303630669,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4943769015707069
